UserID,UserName,Age,Gender,Email,TotalCoursesEnrolled,UniqueCategoriesEnrolled,AverageCoursesPerCategory,EnrollmentFrequency,TotalSpending,AverageSpending,Cat_Artificial Intelligence,Cat_Business,Cat_Cybersecurity,Cat_Data Science,Cat_Design,Cat_Digital Marketing,Cat_Finance,Cat_Machine Learning,Cat_Marketing,Cat_Programming,Cat_Project Management,Cat_Web Development,Level_Advanced,Level_Beginner,Level_Intermediate,AverageCourseRating,DiversityScore,LearningDepthIndex,Cluster
U00569,danieljimenez,15,Female,ghunter@gmail.com,14,7,2.0,1.320754716981132,1063.45,75.96071428571429,0,0,0,1,1,1,3,1,0,0,4,3,7,3,4,3.075,0.5,0.375,1
U00570,dunncharles,27,Male,spearsanna@yahoo.com,14,9,1.5555555555555556,1.1965811965811963,777.67,55.54785714285714,3,1,2,1,0,2,0,1,2,1,0,1,4,7,3,3.4992857142857146,0.6428571428571429,1.4,1
U00571,tracey67,22,Female,wardkatherine@yahoo.com,2,2,1.0,2.2222222222222223,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,4.324999999999999,1.0,2.0,0
U00572,jesse11,32,Male,richardsonjonathan@outlook.com,13,9,1.4444444444444444,1.1337209302325582,567.28,43.63692307692308,1,0,2,2,0,1,0,1,1,2,1,2,5,4,4,3.128461538461538,0.6923076923076923,0.6666666666666666,1
U00573,florestyler,30,Male,acrawford@gmail.com,11,8,1.375,1.0819672131147542,1047.29,95.2081818181818,1,0,2,2,0,1,1,2,1,0,1,0,3,3,5,3.0790909090909087,0.7272727272727273,0.75,1
U00574,thomas63,33,Female,rebecca64@yahoo.com,14,9,1.5555555555555556,1.2883435582822087,779.6099999999999,55.68642857142856,2,0,2,0,2,1,0,1,1,1,2,2,7,1,6,2.6185714285714288,0.6428571428571429,0.125,1
U00575,swilliams,35,Male,hwise@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.1,1.0,0.0,0
U00576,harrispenny,16,Male,jessica68@outlook.com,13,9,1.4444444444444444,1.25,1001.74,77.05692307692308,1,2,2,1,1,3,1,0,1,0,0,1,6,3,4,3.3969230769230774,0.6923076923076923,0.4285714285714285,1
U00577,raymond98,17,Female,charles65@outlook.com,1,1,1.0,30.0,342.61,342.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.84,1.0,0.0,0
U00578,palmerkristy,26,Male,kochsusan@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.66,1.0,0.0,0
U00579,walkertracie,34,Male,fbennett@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.85,1.0,1.0,0
U00580,whitepatrick,24,Female,donnaolsen@yahoo.com,3,3,1.0,0.3982300884955752,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2.75,1.0,2.0,0
U00581,rodriguezsamantha,32,Female,john72@hotmail.com,2,2,1.0,0.4347826086956521,89.59,44.795,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2.675,1.0,0.0,0
U00582,wagnervalerie,26,Male,fwilson@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.88,1.0,1.0,0
U00583,qmarsh,21,Female,carolynbarker@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.38,1.0,0.0,0
U00584,christine43,31,Female,brittanysantiago@yahoo.com,14,8,1.75,1.217391304347826,2559.85,182.84642857142856,2,0,2,2,1,0,3,1,1,0,2,0,5,2,7,2.716428571428572,0.5714285714285714,0.3333333333333333,1
U00585,jennifer48,19,Female,frances95@gmail.com,2,2,1.0,0.5128205128205129,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2.225,1.0,2.0,0
U00586,ericamorris,21,Male,albert93@outlook.com,1,1,1.0,30.0,299.57,299.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.74,1.0,1.0,0
U00587,melissahancock,22,Female,michael35@outlook.com,2,2,1.0,0.2575107296137339,346.71,173.355,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2.54,1.0,0.5,0
U00588,shelia09,24,Male,kristen55@yahoo.com,1,1,1.0,30.0,57.32,57.32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.74,1.0,0.0,0
U00589,matthew86,19,Female,juliediaz@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.52,1.0,0.0,0
U00590,browndonna,19,Male,jonathan07@gmail.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U00591,kendramcdonald,35,Male,hwright@yahoo.com,2,2,1.0,0.3370786516853932,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2.87,1.0,1.0,0
U00592,barbara94,18,Female,david98@yahoo.com,14,8,1.75,1.4383561643835616,963.18,68.79857142857142,2,0,2,2,1,0,0,2,2,2,0,1,3,7,4,3.4057142857142857,0.5714285714285714,1.75,1
U00593,fmaxwell,23,Male,erictorres@gmail.com,2,2,1.0,0.4651162790697674,89.59,44.795,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2.345,1.0,0.0,0
U00594,gsims,20,Male,williamsjeremy@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.85,1.0,1.0,0
U00595,hrichardson,29,Male,aaronfigueroa@gmail.com,14,9,1.5555555555555556,1.217391304347826,1075.46,76.81857142857143,1,2,0,1,3,1,0,2,0,2,1,1,5,6,3,2.6028571428571428,0.6428571428571429,1.0,1
U00596,hshaw,26,Male,harmonkaren@outlook.com,2,2,1.0,6.666666666666666,177.34,88.67,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3.605,1.0,0.5,0
U00597,suzanne13,28,Female,julielivingston@gmail.com,1,1,1.0,30.0,248.1,248.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2,1.0,1.0,0
U00598,acraig,28,Male,simpsonmichael@gmail.com,1,1,1.0,30.0,415.51,415.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.11,1.0,0.0,0
U00599,kristinharrison,33,Male,joseph09@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.73,1.0,0.0,0
U00600,philip29,21,Male,rebekah00@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.14,1.0,1.0,0
U00601,ginawilkins,24,Male,annjenkins@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.67,1.0,0.0,0
U00602,chowell,25,Female,jessefisher@gmail.com,3,3,1.0,0.4017857142857142,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3.85,1.0,2.0,0
U00603,xbryant,35,Male,cruzkatherine@gmail.com,2,2,1.0,0.2816901408450704,0.78,0.39,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3.995,1.0,0.0,0
U00604,mercedes21,30,Female,jonathanmorales@hotmail.com,14,9,1.5555555555555556,1.6470588235294117,662.4399999999999,47.317142857142855,2,0,1,1,1,0,2,3,1,1,0,2,6,6,2,2.843571428571429,0.6428571428571429,0.8571428571428571,1
U00605,graypatricia,30,Female,rebecca06@gmail.com,3,3,1.0,0.6206896551724138,117.68,39.22666666666667,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3.643333333333333,1.0,0.5,0
U00606,tiffanywilliams,33,Female,fhawkins@yahoo.com,2,2,1.0,12.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,3.255,1.0,0.5,0
U00607,bobby98,30,Male,crios@outlook.com,2,2,1.0,0.3797468354430379,285.99,142.995,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,1.0,0.5,0
U00608,adrianconley,31,Male,autumnlee@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.43,1.0,0.0,0
U00609,marissa45,33,Female,colin68@hotmail.com,4,4,1.0,0.4705882352941176,327.99,81.9975,0,1,0,0,1,0,0,0,0,0,1,1,2,2,0,2.8275,1.0,0.6666666666666666,0
U00610,ericcraig,19,Male,martineztimothy@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.79,1.0,0.0,0
U00611,christophercontreras,30,Male,jamescampbell@yahoo.com,2,2,1.0,10.0,415.51,207.755,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.065,1.0,0.0,0
U00612,kellytaylor,23,Male,shawbrenda@hotmail.com,1,1,1.0,30.0,57.32,57.32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.74,1.0,0.0,0
U00613,jessica15,24,Male,osmith@outlook.com,2,2,1.0,0.2843601895734597,490.9,245.45,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2.915,1.0,2.0,0
U00614,samuelmiles,23,Female,carlos12@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.44,1.0,1.0,0
U00615,mrobinson,20,Male,linda21@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U00616,joshua33,19,Female,mariacontreras@yahoo.com,2,2,1.0,0.7142857142857142,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,3.035,1.0,1.0,0
U00617,bradyolivia,18,Female,glennhill@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.02,1.0,0.0,0
U00618,rlee,22,Male,palmerdawn@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.14,1.0,1.0,0
U00619,brittanymclean,32,Female,vwilliams@yahoo.com,12,9,1.3333333333333333,1.0404624277456649,636.6500000000001,53.054166666666674,0,0,2,1,2,1,1,1,0,1,2,1,4,2,6,3.4450000000000003,0.75,0.4,1
U00620,antonio11,30,Male,newmanrichard@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U00621,smithjill,20,Male,justinmendez@yahoo.com,2,2,1.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1.975,1.0,0.5,0
U00622,xhernandez,28,Female,hoodmelinda@yahoo.com,13,8,1.625,1.092436974789916,524.05,40.31153846153846,1,0,0,3,2,1,1,0,2,0,2,1,6,3,4,3.527692307692308,0.6153846153846154,0.4285714285714285,1
U00623,omar61,23,Female,diana26@yahoo.com,2,2,1.0,0.4166666666666666,119.04,59.52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3.705,1.0,0.0,0
U00624,reneeanderson,34,Female,jasonsmith@outlook.com,2,2,1.0,0.821917808219178,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,3.915,1.0,2.0,0
U00625,kimberly36,28,Male,jeffreyhernandez@gmail.com,4,3,1.3333333333333333,0.3870967741935484,394.26,98.565,0,0,2,0,0,0,0,1,1,0,0,0,1,0,3,3.1950000000000003,0.75,0.0,0
U00626,emily75,19,Male,morganheather@hotmail.com,1,1,1.0,30.0,177.34,177.34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.89,1.0,0.0,0
U00627,robertsdavid,34,Female,theresa32@outlook.com,4,3,1.3333333333333333,0.576923076923077,487.92,121.98,0,1,0,0,0,0,0,2,0,1,0,0,1,2,1,1.945,0.75,1.0,0
U00628,david75,32,Female,brittany51@outlook.com,2,2,1.0,0.967741935483871,472.28,236.14,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,4.03,1.0,2.0,0
U00629,toni46,20,Female,rickybruce@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.61,1.0,0.0,0
U00630,trevorwhite,17,Male,ksmith@outlook.com,3,2,1.5,0.3272727272727272,296.38,98.79333333333334,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,3.5933333333333333,0.6666666666666666,0.5,0
U00631,heathdonna,20,Male,aliciathomas@yahoo.com,2,2,1.0,3.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,4.19,1.0,0.0,0
U00632,zknox,26,Female,mcneildaniel@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.81,1.0,0.0,0
U00633,reidlisa,35,Female,alexanderblack@gmail.com,14,9,1.5555555555555556,1.213872832369942,1177.45,84.10357142857143,1,2,2,0,2,2,1,1,0,1,0,2,7,2,5,2.855,0.6428571428571429,0.25,1
U00634,bradley56,15,Female,prestonemily@gmail.com,3,2,1.5,0.6338028169014085,276.37,92.12333333333332,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,3.44,0.6666666666666666,0.0,0
U00635,dmahoney,26,Female,rolsen@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.73,1.0,0.0,0
U00636,parkermaria,21,Female,fgarza@yahoo.com,13,10,1.3,1.1239193083573489,1701.73,130.9023076923077,1,2,1,2,2,1,1,0,1,1,1,0,4,5,4,3.174615384615385,0.7692307692307693,1.0,1
U00637,kbrandt,22,Female,rruiz@outlook.com,2,2,1.0,0.1812688821752265,529.6,264.8,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4.74,1.0,0.5,0
U00638,austin36,19,Female,moyerbrian@outlook.com,2,1,2.0,2.608695652173913,57.32,28.66,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3.705,0.5,0.0,0
U00639,wscott,33,Female,joshuaharrell@hotmail.com,14,8,1.75,1.213872832369942,1010.86,72.20428571428572,0,1,3,2,1,0,3,0,2,1,0,1,6,4,4,3.0192857142857146,0.5714285714285714,0.5714285714285714,1
U00640,jon73,31,Male,yjackson@gmail.com,1,1,1.0,30.0,490.9,490.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.55,1.0,1.0,0
U00641,nancy60,32,Male,kayleewashington@gmail.com,1,1,1.0,30.0,342.61,342.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.84,1.0,0.0,0
U00642,rmeza,17,Male,christopherfarrell@yahoo.com,2,2,1.0,0.5263157894736842,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2.66,1.0,0.5,0
U00643,cynthia57,20,Female,nthomas@gmail.com,1,1,1.0,30.0,327.99,327.99,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.51,1.0,1.0,0
U00644,montgomerykathleen,20,Female,ymata@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.88,1.0,1.0,0
U00645,dennis23,23,Female,johnsonkimberly@yahoo.com,1,1,1.0,30.0,299.57,299.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.74,1.0,1.0,0
U00646,smurphy,29,Female,jamie76@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.88,1.0,1.0,0
U00647,richard50,26,Female,jwatkins@outlook.com,1,1,1.0,30.0,487.92,487.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.64,1.0,0.0,0
U00648,madeline85,19,Male,mcclainderrick@yahoo.com,2,2,1.0,2.5,472.28,236.14,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,4.7,1.0,1.0,0
U00649,thomaslawson,32,Male,thomas06@outlook.com,1,1,1.0,30.0,415.51,415.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.11,1.0,0.0,0
U00650,xknapp,26,Female,samuelolson@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.72,1.0,0.0,0
U00651,mmeadows,29,Male,johnwright@hotmail.com,4,3,1.3333333333333333,0.5128205128205129,296.38,74.095,0,0,0,0,0,1,1,0,0,2,0,0,1,2,1,3.3425,0.75,1.0,0
U00652,cwebb,16,Female,cassidyanderson@gmail.com,2,2,1.0,0.8823529411764706,394.26,197.13,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2.335,1.0,1.0,0
U00653,terrigreen,15,Male,michelle26@yahoo.com,1,1,1.0,30.0,346.71,346.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.23,1.0,0.0,0
U00654,ehall,24,Male,brandon30@gmail.com,2,2,1.0,0.242914979757085,53.86,26.93,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1.875,1.0,2.0,0
U00655,jbailey,33,Female,bmason@gmail.com,1,1,1.0,30.0,53.86,53.86,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.47,1.0,1.0,0
U00656,vanessapearson,31,Male,johnbarnett@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.14,1.0,1.0,0
U00657,bensonandrew,23,Male,swilson@hotmail.com,1,1,1.0,30.0,89.59,89.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.68,1.0,0.0,0
U00658,djohnston,23,Female,timothyfarmer@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.66,1.0,0.0,0
U00659,dbennett,33,Male,rebekahjacobson@hotmail.com,2,2,1.0,3.1578947368421053,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,4.41,1.0,2.0,0
U00660,gardnerjohn,22,Male,harrisdavid@outlook.com,2,2,1.0,1.4634146341463414,577.51,288.755,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.16,1.0,0.0,0
U00661,robert38,23,Female,curtispaul@gmail.com,4,3,1.3333333333333333,0.4511278195488721,212.39,53.0975,0,0,0,1,0,1,0,0,0,2,0,0,1,1,2,2.87,0.75,0.5,0
U00662,greggcarter,30,Female,debra93@gmail.com,1,1,1.0,30.0,285.05,285.05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.96,1.0,1.0,0
U00663,brittneysanders,35,Male,elowe@yahoo.com,1,1,1.0,30.0,285.05,285.05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.96,1.0,1.0,0
U00664,lopezashley,17,Male,jeremy21@outlook.com,1,1,1.0,30.0,117.68,117.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.57,1.0,0.0,0
U00665,laura09,35,Male,millersonya@yahoo.com,1,1,1.0,30.0,37.89,37.89,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.3,1.0,0.0,0
U00666,idavis,30,Female,lucasderek@hotmail.com,12,9,1.3333333333333333,1.094224924012158,969.72,80.81,0,1,1,2,1,1,1,1,1,0,3,0,6,3,3,2.910833333333333,0.75,0.4285714285714285,1
U00667,oconnorjennifer,18,Female,emily56@gmail.com,2,2,1.0,1.0169491525423728,212.39,106.195,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,3.065,1.0,0.0,0
U00668,jeffreybishop,34,Female,hernandezthomas@yahoo.com,2,2,1.0,1.7647058823529411,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,4.32,1.0,0.5,0
U00669,yvette06,20,Female,joseph22@hotmail.com,1,1,1.0,30.0,248.1,248.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2,1.0,1.0,0
U00670,david51,17,Male,nathan64@gmail.com,2,2,1.0,0.410958904109589,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,4.52,1.0,1.0,0
U00671,brandonsteele,18,Female,louis72@gmail.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U00672,andersonanita,15,Male,derrick43@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.11,1.0,0.0,0
U00673,michaeldavid,24,Female,harveytaylor@gmail.com,2,2,1.0,2.7272727272727275,380.5,190.25,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3.07,1.0,0.0,0
U00674,stephen71,21,Male,zoliver@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1.0,0.0,0
U00675,hollandashley,20,Female,courtneybryant@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.01,1.0,0.0,0
U00676,qwilliams,32,Male,scott24@yahoo.com,2,2,1.0,3.1578947368421053,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,3.155,1.0,0.0,0
U00677,jodynolan,35,Female,lhill@outlook.com,1,1,1.0,30.0,415.51,415.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.11,1.0,0.0,0
U00678,brooksheather,33,Female,danielmelendez@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.14,1.0,1.0,0
U00679,morganscott,28,Male,michellelang@yahoo.com,1,1,1.0,30.0,276.37,276.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.72,1.0,0.0,0
U00680,patricia23,35,Female,martinburch@yahoo.com,1,1,1.0,30.0,487.92,487.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.64,1.0,0.0,0
U00681,mary67,32,Male,henglish@gmail.com,2,2,1.0,10.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,3.3,1.0,0.0,0
U00682,moneill,33,Male,imiles@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.44,1.0,1.0,0
U00683,fernandeznathan,20,Female,paulsanchez@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.61,1.0,0.0,0
U00684,kennethjohnston,28,Female,bradfordwayne@gmail.com,3,2,1.5,2.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,3.0666666666666664,0.6666666666666666,0.3333333333333333,0
U00685,nwashington,29,Female,tracey29@gmail.com,1,1,1.0,30.0,487.92,487.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.64,1.0,0.0,0
U00686,kjohnson,35,Female,ojames@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.2,1.0,1.0,0
U00687,richard03,29,Female,smithadam@yahoo.com,15,11,1.3636363636363635,1.351351351351351,1775.49,118.366,2,1,1,1,1,2,1,1,1,1,0,3,5,6,4,2.806,0.7333333333333333,1.0,1
U00688,cassandra27,30,Female,allen54@gmail.com,2,1,2.0,0.2830188679245283,0.78,0.39,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2.85,0.5,0.0,0
U00689,mary45,19,Female,jennifersmith@outlook.com,2,2,1.0,2.5,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3.67,1.0,0.0,0
U00690,chad34,29,Female,laurie35@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.66,1.0,0.0,0
U00691,bthompson,16,Female,ehebert@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.61,1.0,0.0,0
U00692,ramirezcarol,27,Male,turnerkathleen@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.45,1.0,0.0,0
U00693,sawyerjustin,35,Female,tracyhernandez@hotmail.com,1,1,1.0,30.0,57.32,57.32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.74,1.0,0.0,0
U00694,gthompson,33,Female,brownrachel@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.6,1.0,0.0,0
U00695,escobardaniel,31,Female,michaelwilliams@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.45,1.0,0.0,0
U00696,edwardbryant,25,Male,rpratt@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.45,1.0,0.0,0
U00697,rebekah50,32,Female,sean35@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.85,1.0,1.0,0
U00698,petersonkaren,32,Female,sanchezlawrence@outlook.com,2,2,1.0,1.2244897959183672,37.89,18.945,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3.045,1.0,0.0,0
U00699,noah18,20,Male,armstrongdanielle@yahoo.com,2,2,1.0,0.2620087336244541,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3.265,1.0,0.0,0
U00700,amyarnold,25,Male,rkelly@yahoo.com,1,1,1.0,30.0,117.68,117.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.57,1.0,0.0,0
U00701,alexis83,32,Male,wcowan@yahoo.com,14,10,1.4,1.2280701754385963,1435.67,102.54785714285715,1,2,2,1,1,1,0,2,1,0,2,1,5,4,5,3.005,0.7142857142857143,0.6666666666666666,1
U00702,robertwashington,22,Female,jason32@outlook.com,3,3,1.0,0.8999999999999999,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,2.5066666666666664,1.0,0.3333333333333333,0
U00703,traviswilson,32,Female,holmesjustin@yahoo.com,3,3,1.0,0.6206896551724138,469.37,156.45666666666668,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2.6533333333333333,1.0,0.5,0
U00704,veronica98,30,Male,john82@outlook.com,13,8,1.625,1.4233576642335766,1528.24,117.55692307692308,2,0,0,1,2,2,0,1,1,1,3,0,4,5,4,3.506153846153846,0.6153846153846154,1.0,1
U00705,lynnburke,15,Male,navarrosteven@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.79,1.0,0.0,0
U00706,jonesmary,21,Male,jonespatricia@outlook.com,2,2,1.0,0.3448275862068966,787.49,393.745,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,3.69,1.0,0.5,0
U00707,eric25,29,Male,nathanthomas@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.51,1.0,1.0,0
U00708,rodney07,29,Female,stephaniedavis@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.72,1.0,0.0,0
U00709,ygregory,23,Female,nsmith@yahoo.com,14,10,1.4,1.2,1042.92,74.49428571428572,0,1,1,0,1,3,1,1,2,1,1,2,5,5,4,3.5092857142857143,0.7142857142857143,0.8333333333333334,1
U00710,virginia47,19,Male,mullinsdavid@outlook.com,1,1,1.0,30.0,248.1,248.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2,1.0,1.0,0
